Station_ID,Observed_DateTime,Observed_Height,Tide,Predicted_DateTime,Predicted_Height
TW02,15/09/2021 05:58,2.61,LW,15/09/2021 06:26,2.36
TW02,15/09/2021 12:31,6.04,HW,15/09/2021 12:25,5.63
TW02,15/09/2021 18:59,2.7,LW,15/09/2021 19:13,2.59
TW02,16/09/2021 01:27,5.96,HW,16/09/2021 01:04,5.48
TW02,16/09/2021 07:41,2.63,LW,16/09/2021 08:07,2.4
TW02,16/09/2021 14:31,6.1,HW,16/09/2021 14:11,5.62
TW02,16/09/2021 20:43,2.65,LW,16/09/2021 21:00,2.52
TW02,17/09/2021 02:50,6.22,HW,17/09/2021 02:31,5.75
TW02,17/09/2021 10:05,2.14,LW,17/09/2021 09:56,1.98
TW02,17/09/2021 15:56,6.41,HW,17/09/2021 15:39,6.07
TW02,17/09/2021 22:13,2.35,LW,17/09/2021 22:24,2.17
TW02,18/09/2021 03:50,6.62,HW,18/09/2021 03:40,6.29
TW02,18/09/2021 10:42,1.74,LW,18/09/2021 11:10,1.44
TW02,18/09/2021 16:42,6.81,HW,18/09/2021 16:41,6.6
TW02,18/09/2021 23:04,2.01,LW,18/09/2021 23:28,1.76
TW02,19/09/2021 04:41,7.08,HW,19/09/2021 04:32,6.82
TW02,19/09/2021 12:07,1.36,LW,19/09/2021 12:10,0.99
TW02,19/09/2021 17:31,7.08,HW,19/09/2021 17:29,6.99
TW02,19/09/2021 23:55,1.73,LW,20/09/2021 00:23,1.42
TW02,20/09/2021 05:24,7.55,HW,20/09/2021 05:15,7.24
TW02,20/09/2021 12:49,1.09,LW,20/09/2021 13:04,0.7
TW02,20/09/2021 18:13,7.29,HW,20/09/2021 18:07,7.2
TW02,21/09/2021 00:33,1.48,LW,21/09/2021 01:14,1.19
TW02,21/09/2021 05:55,7.86,HW,21/09/2021 05:56,7.5
TW02,21/09/2021 13:34,1.01,LW,21/09/2021 13:52,0.59
TW02,21/09/2021 18:47,7.3,HW,21/09/2021 18:42,7.26
TW02,22/09/2021 01:12,1.28,LW,22/09/2021 02:00,1.07
TW02,22/09/2021 06:38,7.97,HW,22/09/2021 06:35,7.62
TW02,22/09/2021 14:04,1.04,LW,22/09/2021 14:32,0.62
TW02,22/09/2021 19:07,7.5,HW,22/09/2021 19:14,7.21
TW02,23/09/2021 01:57,1.28,LW,23/09/2021 02:36,1.06
TW02,23/09/2021 07:16,7.76,HW,23/09/2021 07:10,7.6
TW02,23/09/2021 14:07,1.51,LW,23/09/2021 14:59,0.78
TW02,23/09/2021 19:19,7.78,HW,23/09/2021 19:41,7.1
TW02,24/09/2021 02:53,1.37,LW,24/09/2021 03:03,1.15
TW02,24/09/2021 07:54,7.46,HW,24/09/2021 07:42,7.45
TW02,24/09/2021 14:30,1.4,LW,24/09/2021 15:22,1.02
TW02,24/09/2021 20:05,7.56,HW,24/09/2021 20:07,6.93
TW02,25/09/2021 03:01,1.75,LW,25/09/2021 03:25,1.31
TW02,25/09/2021 08:13,7.46,HW,25/09/2021 08:12,7.19
TW02,25/09/2021 15:15,1.58,LW,25/09/2021 15:42,1.3
TW02,25/09/2021 20:38,6.91,HW,25/09/2021 20:29,6.73
TW02,26/09/2021 03:20,1.83,LW,26/09/2021 03:46,1.52
TW02,26/09/2021 08:35,7.14,HW,26/09/2021 08:42,6.83
TW02,26/09/2021 15:47,1.85,LW,26/09/2021 16:01,1.61
TW02,26/09/2021 21:05,6.58,HW,26/09/2021 20:53,6.45
TW02,27/09/2021 03:41,2.03,LW,27/09/2021 04:08,1.79
TW02,27/09/2021 09:10,6.41,HW,27/09/2021 09:12,6.38
TW02,27/09/2021 15:48,2.13,LW,27/09/2021 16:22,1.96
TW02,27/09/2021 21:08,6.17,HW,27/09/2021 21:24,6.08
TW02,28/09/2021 04:24,2.45,LW,28/09/2021 04:35,2.12
TW02,28/09/2021 09:42,5.95,HW,28/09/2021 09:49,5.84
TW02,28/09/2021 16:12,2.47,LW,28/09/2021 16:52,2.36
TW02,28/09/2021 22:26,5.7,HW,28/09/2021 22:03,5.61
TW02,29/09/2021 04:49,2.87,LW,29/09/2021 05:15,2.5
TW02,29/09/2021 11:01,5.67,HW,29/09/2021 10:44,5.29
TW02,29/09/2021 16:53,3.27,LW,29/09/2021 17:38,2.77
TW02,29/09/2021 23:18,5.47,HW,29/09/2021 23:07,5.16
TW02,30/09/2021 06:00,3.02,LW,30/09/2021 06:14,2.78
TW02,30/09/2021 12:45,4.61,HW,30/09/2021 12:23,4.96
TW02,30/09/2021 17:58,2.82,LW,30/09/2021 18:44,3.01
TW02,01/10/2021 01:46,5.43,HW,01/10/2021 01:05,5.05
TW02,01/10/2021 08:08,3.11,LW,01/10/2021 07:28,2.76
TW02,01/10/2021 14:35,5.65,HW,01/10/2021 13:59,5.15
TW02,01/10/2021 20:34,3.18,LW,01/10/2021 20:19,2.9
TW02,02/10/2021 02:37,5.79,HW,02/10/2021 02:25,5.43
TW02,02/10/2021 09:46,2.59,LW,02/10/2021 09:25,2.39
TW02,02/10/2021 15:13,5.9,HW,02/10/2021 15:08,5.66
TW02,02/10/2021 21:37,2.72,LW,02/10/2021 21:58,2.5
TW02,03/10/2021 03:53,6.19,HW,03/10/2021 03:21,5.99
TW02,03/10/2021 10:50,2.17,LW,03/10/2021 10:43,1.84
TW02,03/10/2021 16:54,6.15,HW,03/10/2021 16:00,6.25
TW02,03/10/2021 22:27,2.25,LW,03/10/2021 23:01,2.05
TW02,04/10/2021 04:26,6.9,HW,04/10/2021 04:07,6.56
TW02,04/10/2021 11:10,1.75,LW,04/10/2021 11:40,1.33
TW02,04/10/2021 17:05,6.87,HW,04/10/2021 16:44,6.76
TW02,04/10/2021 23:08,1.77,LW,04/10/2021 23:54,1.64
TW02,05/10/2021 04:59,7.18,HW,05/10/2021 04:47,7.07
TW02,05/10/2021 12:07,1.28,LW,05/10/2021 12:32,0.92
TW02,05/10/2021 17:29,7.35,HW,05/10/2021 17:26,7.17
TW02,05/10/2021 23:55,1.56,LW,06/10/2021 00:42,1.31
TW02,06/10/2021 05:32,7.77,HW,06/10/2021 05:27,7.49
TW02,06/10/2021 12:52,1.24,LW,06/10/2021 13:21,0.63
TW02,06/10/2021 18:03,7.59,HW,06/10/2021 18:04,7.45
TW02,07/10/2021 00:58,1.16,LW,07/10/2021 01:30,1.05
TW02,07/10/2021 06:16,7.76,HW,07/10/2021 06:07,7.82
TW02,07/10/2021 13:57,0.41,LW,07/10/2021 14:08,0.46
TW02,07/10/2021 18:50,7.78,HW,07/10/2021 18:43,7.61
TW02,08/10/2021 01:30,1.01,LW,08/10/2021 02:17,0.87
TW02,08/10/2021 06:48,8.12,HW,08/10/2021 06:48,8.01
TW02,08/10/2021 14:33,0.51,LW,08/10/2021 14:45,0.43
TW02,08/10/2021 19:25,7.89,HW,08/10/2021 19:19,7.65
TW02,09/10/2021 01:59,0.93,LW,09/10/2021 02:51,0.8
TW02,09/10/2021 07:31,7.98,HW,09/10/2021 07:28,8.04
TW02,09/10/2021 15:12,0.71,LW,09/10/2021 15:15,0.56
TW02,09/10/2021 20:06,7.76,HW,09/10/2021 19:54,7.54
TW02,10/10/2021 02:31,1.11,LW,10/10/2021 03:22,0.87
TW02,10/10/2021 08:09,7.91,HW,10/10/2021 08:09,7.83
TW02,10/10/2021 15:20,1.15,LW,10/10/2021 15:44,0.87
TW02,10/10/2021 20:43,7.58,HW,10/10/2021 20:32,7.26
TW02,11/10/2021 03:11,1.61,LW,11/10/2021 03:54,1.11
TW02,11/10/2021 08:48,7.62,HW,11/10/2021 08:52,7.37
TW02,11/10/2021 16:10,1.5,LW,11/10/2021 16:16,1.34
TW02,11/10/2021 21:32,7.04,HW,11/10/2021 21:13,6.79
TW02,12/10/2021 03:55,1.76,LW,12/10/2021 04:30,1.5
TW02,12/10/2021 09:52,7,HW,12/10/2021 09:44,6.68
TW02,12/10/2021 16:36,2.19,LW,12/10/2021 16:52,1.92
TW02,12/10/2021 22:18,6.54,HW,12/10/2021 22:02,6.21
TW02,13/10/2021 04:47,1.98,LW,13/10/2021 05:15,1.96
TW02,13/10/2021 11:16,6.1,HW,13/10/2021 10:52,5.94
TW02,13/10/2021 17:13,2.58,LW,13/10/2021 17:43,2.5
TW02,13/10/2021 23:20,6.18,HW,13/10/2021 23:12,5.67
TW02,14/10/2021 06:28,2.32,LW,14/10/2021 06:23,2.31
TW02,14/10/2021 13:02,5.81,HW,14/10/2021 12:32,5.5
TW02,14/10/2021 18:39,2.85,LW,14/10/2021 19:01,2.82
TW02,15/10/2021 00:54,6.36,HW,15/10/2021 00:46,5.5
TW02,15/10/2021 08:15,2.85,LW,15/10/2021 08:05,2.25
TW02,15/10/2021 14:38,6.1,HW,15/10/2021 14:09,5.64
TW02,15/10/2021 20:16,2.91,LW,15/10/2021 20:41,2.69
TW02,16/10/2021 02:30,6.27,HW,16/10/2021 02:11,5.79
TW02,16/10/2021 09:32,2.05,LW,16/10/2021 09:38,1.83
TW02,16/10/2021 15:40,6.37,HW,16/10/2021 15:28,6.12
TW02,16/10/2021 21:40,2.41,LW,16/10/2021 22:01,2.28
TW02,17/10/2021 03:33,6.57,HW,17/10/2021 03:17,6.31
TW02,17/10/2021 10:35,1.64,LW,17/10/2021 10:45,1.37
TW02,17/10/2021 16:34,6.61,HW,17/10/2021 16:23,6.61
TW02,17/10/2021 22:34,1.97,LW,17/10/2021 23:01,1.85
TW02,18/10/2021 04:13,7.04,HW,18/10/2021 04:07,6.81
TW02,18/10/2021 11:40,1.26,LW,18/10/2021 11:40,1.03
TW02,18/10/2021 17:11,6.76,HW,18/10/2021 17:03,6.94
TW02,18/10/2021 23:18,1.52,LW,18/10/2021 23:53,1.5
TW02,19/10/2021 05:01,7.45,HW,19/10/2021 04:49,7.17
TW02,19/10/2021 12:08,1.16,LW,19/10/2021 12:29,0.85
TW02,19/10/2021 17:37,7.22,HW,19/10/2021 17:38,7.11
TW02,19/10/2021 23:59,1.42,LW,20/10/2021 00:41,1.26
TW02,20/10/2021 05:29,7.68,HW,20/10/2021 05:29,7.37
TW02,20/10/2021 12:48,1.31,LW,20/10/2021 13:14,0.81
TW02,20/10/2021 18:12,7.6,HW,20/10/2021 18:09,7.17
TW02,21/10/2021 00:17,1.98,LW,21/10/2021 01:26,1.14
TW02,21/10/2021 06:25,8.34,HW,21/10/2021 06:06,7.44
TW02,21/10/2021 13:45,2.36,LW,21/10/2021 13:55,0.88
TW02,21/10/2021 18:38,7.54,HW,21/10/2021 18:39,7.17
TW02,22/10/2021 01:08,1.51,LW,22/10/2021 02:07,1.12
TW02,22/10/2021 06:46,7.58,HW,22/10/2021 06:42,7.39
TW02,22/10/2021 13:44,2.03,LW,22/10/2021 14:30,1.01
TW02,22/10/2021 18:58,7.39,HW,22/10/2021 19:07,7.12
TW02,23/10/2021 01:47,1.4,LW,23/10/2021 02:38,1.18
TW02,23/10/2021 07:26,7.27,HW,23/10/2021 07:14,7.26
TW02,23/10/2021 14:09,1.22,LW,23/10/2021 14:52,1.19
TW02,23/10/2021 19:34,6.85,HW,23/10/2021 19:31,7.03
TW02,24/10/2021 02:13,1.29,LW,24/10/2021 03:01,1.31
TW02,24/10/2021 07:46,7.04,HW,24/10/2021 07:43,7.04
TW02,24/10/2021 14:19,1.51,LW,24/10/2021 15:13,1.4
TW02,24/10/2021 20:03,6.89,HW,24/10/2021 19:54,6.88
TW02,25/10/2021 02:24,1.76,LW,25/10/2021 03:22,1.48
TW02,25/10/2021 08:11,6.95,HW,25/10/2021 08:13,6.73
TW02,25/10/2021 14:42,2.05,LW,25/10/2021 15:32,1.65
TW02,25/10/2021 20:24,6.9,HW,25/10/2021 20:20,6.64
TW02,26/10/2021 03:06,2.22,LW,26/10/2021 03:45,1.72
TW02,26/10/2021 08:41,6.4,HW,26/10/2021 08:45,6.34
TW02,26/10/2021 15:11,2,LW,26/10/2021 15:54,1.95
TW02,26/10/2021 20:58,6.24,HW,26/10/2021 20:50,6.29
TW02,27/10/2021 03:38,2.1,LW,27/10/2021 04:12,2.01
TW02,27/10/2021 09:30,6.17,HW,27/10/2021 09:21,5.87
TW02,27/10/2021 15:41,2.68,LW,27/10/2021 16:22,2.31
TW02,27/10/2021 21:37,5.83,HW,27/10/2021 21:26,5.85
TW02,28/10/2021 04:18,2.59,LW,28/10/2021 04:50,2.35
TW02,28/10/2021 10:38,5.54,HW,28/10/2021 10:11,5.38
TW02,28/10/2021 16:13,3.01,LW,28/10/2021 17:04,2.7
TW02,28/10/2021 22:07,5.63,HW,28/10/2021 22:18,5.39
TW02,29/10/2021 05:44,2.96,LW,29/10/2021 05:47,2.6
TW02,29/10/2021 12:32,5.31,HW,29/10/2021 11:40,5.06
TW02,29/10/2021 17:31,3.24,LW,29/10/2021 18:06,2.98
TW02,30/10/2021 00:23,5.56,HW,29/10/2021 23:57,5.14
TW02,30/10/2021 07:08,2.94,LW,30/10/2021 06:55,2.59
TW02,30/10/2021 13:37,5.6,HW,30/10/2021 13:20,5.2
TW02,30/10/2021 19:21,3.27,LW,30/10/2021 19:19,2.95
TW02,31/10/2021 01:53,5.9,HW,31/10/2021 01:35,5.41
TW02,31/10/2021 08:23,2.67,LW,31/10/2021 08:24,2.27
TW02,31/10/2021 15:06,5.79,HW,31/10/2021 14:29,5.68
TW02,31/10/2021 20:55,2.44,LW,31/10/2021 20:54,2.61
TW02,01/11/2021 03:29,5.73,HW,01/11/2021 02:37,5.94
TW02,01/11/2021 09:45,1.62,LW,01/11/2021 09:46,1.8
TW02,01/11/2021 15:57,6.42,HW,01/11/2021 15:24,6.25
TW02,01/11/2021 21:49,2.53,LW,01/11/2021 22:08,2.15
TW02,02/11/2021 03:31,6.96,HW,02/11/2021 03:26,6.54
TW02,02/11/2021 10:46,1.7,LW,02/11/2021 10:50,1.32
TW02,02/11/2021 16:24,7.13,HW,02/11/2021 16:11,6.77
TW02,02/11/2021 22:42,2.04,LW,02/11/2021 23:08,1.71
TW02,03/11/2021 04:21,7.42,HW,03/11/2021 04:11,7.09
TW02,03/11/2021 11:24,1.46,LW,03/11/2021 11:47,0.94
TW02,03/11/2021 17:00,7.61,HW,03/11/2021 16:53,7.19
TW02,03/11/2021 23:25,1.95,LW,04/11/2021 00:02,1.32
TW02,04/11/2021 05:03,7.87,HW,04/11/2021 04:54,7.54
TW02,04/11/2021 12:25,1.55,LW,04/11/2021 12:40,0.66
TW02,04/11/2021 17:36,7.9,HW,04/11/2021 17:34,7.49
TW02,05/11/2021 00:08,1.6,LW,05/11/2021 00:55,1.01
TW02,05/11/2021 05:40,7.96,HW,05/11/2021 05:38,7.86
TW02,05/11/2021 13:08,0.8,LW,05/11/2021 13:32,0.52
TW02,05/11/2021 18:22,7.87,HW,05/11/2021 18:13,7.68
TW02,06/11/2021 00:58,0.97,LW,06/11/2021 01:47,0.8
TW02,06/11/2021 06:28,7.93,HW,06/11/2021 06:23,8.02
TW02,06/11/2021 14:16,0.37,LW,06/11/2021 14:20,0.52
TW02,06/11/2021 19:07,7.49,HW,06/11/2021 18:53,7.73
TW02,07/11/2021 01:25,1.39,LW,07/11/2021 02:34,0.71
TW02,07/11/2021 06:56,8.47,HW,07/11/2021 07:09,7.98
TW02,07/11/2021 14:21,1.64,LW,07/11/2021 14:55,0.67
TW02,07/11/2021 19:34,8.19,HW,07/11/2021 19:33,7.63
TW02,08/11/2021 02:25,1.47,LW,08/11/2021 03:09,0.78
TW02,08/11/2021 08:03,7.69,HW,08/11/2021 07:55,7.72
TW02,08/11/2021 14:44,1.04,LW,08/11/2021 15:28,0.99
TW02,08/11/2021 20:30,7.25,HW,08/11/2021 20:12,7.36
TW02,09/11/2021 03:02,1.02,LW,09/11/2021 03:45,1.01
TW02,09/11/2021 08:54,7.52,HW,09/11/2021 08:44,7.22
TW02,09/11/2021 15:31,1.84,LW,09/11/2021 16:02,1.46
TW02,09/11/2021 21:07,7.22,HW,09/11/2021 20:55,6.93
TW02,10/11/2021 03:45,1.82,LW,10/11/2021 04:25,1.38
TW02,10/11/2021 09:56,7.02,HW,10/11/2021 09:39,6.57
TW02,10/11/2021 16:11,2.4,LW,10/11/2021 16:41,2
TW02,10/11/2021 21:49,6.71,HW,10/11/2021 21:47,6.39
TW02,11/11/2021 04:44,1.89,LW,11/11/2021 05:14,1.78
TW02,11/11/2021 11:18,6.61,HW,11/11/2021 10:52,5.94
TW02,11/11/2021 17:20,2.85,LW,11/11/2021 17:31,2.51
TW02,11/11/2021 23:02,6,HW,11/11/2021 22:55,5.91
TW02,12/11/2021 06:09,1.72,LW,12/11/2021 06:19,2.05
TW02,12/11/2021 12:54,5.69,HW,12/11/2021 12:23,5.63
TW02,12/11/2021 18:29,2.9,LW,12/11/2021 18:38,2.79
TW02,13/11/2021 00:39,6.46,HW,13/11/2021 00:20,5.72
TW02,13/11/2021 07:53,2.54,LW,13/11/2021 07:34,2.03
TW02,13/11/2021 14:08,6.18,HW,13/11/2021 13:42,5.71
TW02,13/11/2021 20:03,2.98,LW,13/11/2021 19:59,2.72
TW02,14/11/2021 01:45,6.29,HW,14/11/2021 01:36,5.89
TW02,14/11/2021 09:03,2.06,LW,14/11/2021 08:58,1.79
TW02,14/11/2021 15:24,6.07,HW,14/11/2021 14:52,6.02
TW02,14/11/2021 20:59,2.44,LW,14/11/2021 21:18,2.41
TW02,15/11/2021 02:49,6.5,HW,15/11/2021 02:41,6.24
TW02,15/11/2021 10:07,1.79,LW,15/11/2021 10:04,1.52
TW02,15/11/2021 16:04,6.43,HW,15/11/2021 15:46,6.37
TW02,15/11/2021 21:56,2.28,LW,15/11/2021 22:22,2.04
TW02,16/11/2021 03:39,6.85,HW,16/11/2021 03:34,6.61
TW02,16/11/2021 11:02,1.67,LW,16/11/2021 10:58,1.31
TW02,16/11/2021 16:34,6.58,HW,16/11/2021 16:27,6.66
TW02,16/11/2021 22:32,1.93,LW,16/11/2021 23:15,1.71
TW02,17/11/2021 04:23,7.39,HW,17/11/2021 04:19,6.88
TW02,17/11/2021 11:33,1.87,LW,17/11/2021 11:47,1.2
TW02,17/11/2021 17:04,6.89,HW,17/11/2021 17:02,6.85
TW02,17/11/2021 23:31,1.79,LW,18/11/2021 00:05,1.47
TW02,18/11/2021 05:08,6.95,HW,18/11/2021 04:59,7.03
TW02,18/11/2021 11:54,1.3,LW,18/11/2021 12:32,1.17
TW02,18/11/2021 17:45,7.26,HW,18/11/2021 17:35,6.98
TW02,19/11/2021 00:06,1.75,LW,19/11/2021 00:51,1.32
TW02,19/11/2021 05:41,7.34,HW,19/11/2021 05:38,7.08
TW02,19/11/2021 12:25,1.74,LW,19/11/2021 13:13,1.19
TW02,19/11/2021 18:01,7.48,HW,19/11/2021 18:05,7.05
TW02,20/11/2021 01:00,1.56,LW,20/11/2021 01:33,1.26
TW02,20/11/2021 06:31,7.03,HW,20/11/2021 06:14,7.06
TW02,20/11/2021 12:48,1.48,LW,20/11/2021 13:52,1.26
TW02,20/11/2021 18:38,7.34,HW,20/11/2021 18:36,7.08
TW02,21/11/2021 01:18,1.99,LW,21/11/2021 02:12,1.28
TW02,21/11/2021 06:47,7.59,HW,21/11/2021 06:49,6.97
TW02,21/11/2021 13:24,2.3,LW,21/11/2021 14:27,1.36
TW02,21/11/2021 19:01,7.32,HW,21/11/2021 19:03,7.04
TW02,22/11/2021 01:45,1.87,LW,22/11/2021 02:41,1.35
TW02,22/11/2021 07:35,6.96,HW,22/11/2021 07:22,6.82
TW02,22/11/2021 13:49,1.76,LW,22/11/2021 14:49,1.5
TW02,22/11/2021 19:34,7.09,HW,22/11/2021 19:31,6.93
TW02,23/11/2021 02:36,1.82,LW,23/11/2021 03:05,1.48
TW02,23/11/2021 07:58,6.77,HW,23/11/2021 07:55,6.6
TW02,23/11/2021 14:21,1.96,LW,23/11/2021 15:12,1.67
TW02,23/11/2021 20:01,6.83,HW,23/11/2021 19:59,6.73
TW02,24/11/2021 03:00,1.89,LW,24/11/2021 03:31,1.65
TW02,24/11/2021 08:30,6.46,HW,24/11/2021 08:29,6.31
TW02,24/11/2021 14:46,2.26,LW,24/11/2021 15:36,1.89
TW02,24/11/2021 20:31,6.73,HW,24/11/2021 20:29,6.45
TW02,25/11/2021 03:24,2.49,LW,25/11/2021 03:59,1.85
TW02,25/11/2021 08:57,6.65,HW,25/11/2021 09:06,5.97
TW02,25/11/2021 15:27,2.84,LW,25/11/2021 16:06,2.16
TW02,25/11/2021 20:58,6.05,HW,25/11/2021 21:05,6.12
TW02,26/11/2021 04:13,1.86,LW,26/11/2021 04:36,2.08
TW02,26/11/2021 11:22,6.21,HW,26/11/2021 09:55,5.63
TW02,26/11/2021 16:14,3.1,LW,26/11/2021 16:44,2.46
TW02,26/11/2021 22:25,6.33,HW,26/11/2021 21:53,5.78
TW02,27/11/2021 05:27,3.64,LW,27/11/2021 05:25,2.24
TW02,27/11/2021 11:21,6.79,HW,27/11/2021 11:02,5.38
TW02,27/11/2021 16:45,4.3,LW,27/11/2021 17:35,2.69
TW02,27/11/2021 23:08,6.37,HW,27/11/2021 22:59,5.56
TW02,28/11/2021 06:27,2.92,LW,28/11/2021 06:24,2.25
TW02,28/11/2021 12:45,5.96,HW,28/11/2021 12:27,5.39
TW02,28/11/2021 18:23,3.32,LW,28/11/2021 18:37,2.75
TW02,29/11/2021 00:37,6.29,HW,29/11/2021 00:25,5.63
TW02,29/11/2021 07:35,2.79,LW,29/11/2021 07:25,2.06
TW02,29/11/2021 13:50,6.16,HW,29/11/2021 13:40,5.69
TW02,29/11/2021 20:04,2.55,LW,29/11/2021 19:48,2.56
TW02,30/11/2021 01:58,6.76,HW,30/11/2021 01:40,5.99
TW02,30/11/2021 09:00,2.49,LW,30/11/2021 08:45,1.75
TW02,30/11/2021 14:59,6.3,HW,30/11/2021 14:39,6.12
TW02,30/11/2021 20:33,2.2,LW,30/11/2021 21:09,2.22
